date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:46:09	14280/14280	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237c8-59bb6523b61ab%22	http://localhost/wpShop.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.eot?	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerced41d.eot	(from http://localhost/wpShop.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=2.2.1)
13:46:09	158/158	---M--	200	added ('OK')	image/svg+xml	etag:%229e-59bb6523d3e01%22	http://localhost/wpShop.com/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/woocommerce/assets/images/icons/loader.svg	(from http://localhost/wpShop.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=2.2.1)
13:46:09	14100/14100	---M--	200	added ('OK')	font/ttf	etag:%223714-59bb6523ba3af%22	http://localhost/wpShop.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/woocommerce/assets/fonts/WooCommerce.ttf	(from http://localhost/wpShop.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=2.2.1)
13:46:10	547/547	---M--	200	added ('OK')	image/png	etag:%22223-59bb652363c05%22	http://localhost/wpShop.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/woocommerce/assets/css/photoswipe/default-skin/default-skin.png	(from http://localhost/wpShop.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=2.2.1)
13:46:10	1359/1359	---M--	200	added ('OK')	image/svg+xml	etag:%2254f-59bb6523d1ead%22	http://localhost/wpShop.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.svg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/visa.svg	(from http://localhost/wpShop.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=2.2.1)
13:46:10	4634/4634	---M--	200	added ('OK')	image/svg+xml	etag:%22121a-59bb6523d08f2%22	http://localhost/wpShop.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.svg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/mastercard.svg	(from http://localhost/wpShop.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=2.2.1)
13:46:10	3110/3110	---M--	200	added ('OK')	image/svg+xml	etag:%22c26-59bb6523ccd36%22	http://localhost/wpShop.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.svg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/laser.svg	(from http://localhost/wpShop.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=2.2.1)
13:46:11	804/804	---M--	200	added ('OK')	image/svg+xml	etag:%22324-59bb6523c6783%22	http://localhost/wpShop.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.svg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/diners.svg	(from http://localhost/wpShop.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=2.2.1)
13:46:11	6797/6797	---M--	200	added ('OK')	image/svg+xml	etag:%221a8d-59bb6523cf188%22	http://localhost/wpShop.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.svg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/maestro.svg	(from http://localhost/wpShop.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=2.2.1)
13:46:11	2800/2800	---M--	200	added ('OK')	image/svg+xml	etag:%22af0-59bb6523cb5b4%22	http://localhost/wpShop.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.svg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/jcb.svg	(from http://localhost/wpShop.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=2.2.1)
13:46:11	4662/4662	---M--	200	added ('OK')	image/svg+xml	etag:%221236-59bb6523c515c%22	http://localhost/wpShop.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.svg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/amex.svg	(from http://localhost/wpShop.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=2.2.1)
13:46:12	2185/2185	---M--	200	added ('OK')	image/svg+xml	etag:%22889-59bb6523c8df9%22	http://localhost/wpShop.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/discover.svg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/woocommerce/assets/images/icons/credit-cards/discover.svg	(from http://localhost/wpShop.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=2.2.1)
13:46:24	72716/72716	---M--	200	added ('OK')	font/woff2	etag:%2211c0c-59bb6421bc4ca%22	http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.5.0	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdb5f.woff2	(from http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.5.0)
13:46:27	88332/88332	---M--	200	added ('OK')	font/woff	etag:%221590c-59bb6421ba90e%22	http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.5.0	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdb5f.woff	(from http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.5.0)
13:46:27	241506/241506	---M--	200	added ('OK')	image/svg+xml	etag:%223af62-59bb6421b7301%22	http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.5.0	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdb5f.svg	(from http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.5.0)
13:46:38	533703/533703	---MC-	200	added ('OK')	application/json	date:Sat,%2025%20Jan%202020%2005:45:11%20GMT	http://localhost/wpShop.com/index.php/wp-json/	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/wp-json/index.html	(from http://localhost/wpShop.com/)
13:46:39	166340/166340	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22289c4-59bb6421b47d6%22	http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.5.0	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdb5f.eot	(from http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.5.0)
13:46:48	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221f948-59bb642234093%22	http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.3)
13:46:50	74508/74508	---M--	200	added ('OK')	font/woff2	etag:%221230c-59bb64223e517%22	http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.3)
13:46:51	166180/166180	---M--	200	added ('OK')	font/ttf	etag:%2228924-59bb6421b9259%22	http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.5.0	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsdb5f.ttf	(from http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.5.0)
13:46:51	689922/689922	---M--	200	added ('OK')	image/svg+xml	etag:%22a8702-59bb642238711%22	http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.3)
13:46:59	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228654-59bb642259de3%22	http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.3)
13:47:00	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221f948-59bb642234093%22	http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.3)
13:47:02	13580/13580	---M--	200	added ('OK')	font/woff2	etag:%22350c-59bb642261a42%22	http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.3)
13:47:03	87352/87352	---M--	200	added ('OK')	font/woff	etag:%2215538-59bb64223c9ce%22	http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.3)
13:47:04	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228654-59bb642259de3%22	http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.3)
13:47:04	144451/144451	---M--	200	added ('OK')	image/svg+xml	etag:%2223443-59bb64225c50f%22	http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.3)
13:47:05	16804/16804	---M--	200	added ('OK')	font/woff	etag:%2241a4-59bb64225ffcf%22	http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.3)
13:47:08	34092/34092	---M--	200	added ('OK')	font/ttf	etag:%22852c-59bb64225e078%22	http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.3)
13:47:11	129048/129048	---M--	200	added ('OK')	font/ttf	etag:%221f818-59bb64223b24f%22	http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.3)
13:47:18	75440/75440	---M--	200	added ('OK')	font/woff2	etag:%22126b0-59bb64227356c%22	http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.3)
13:47:24	98020/98020	---M--	200	added ('OK')	font/woff	etag:%2217ee4-59bb642271c39%22	http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.3)
13:47:25	839388/839388	---M--	200	added ('OK')	image/svg+xml	etag:%22ccedc-59bb64226df71%22	http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.3)
13:47:36	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ee74-59bb642263f36%22	http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.3)
13:47:37	1321/1321	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Jan%202020%2005:47:36%20GMT	http://localhost/wptest.com/wp-content/uploads/2020/01/world-map-dark.png	C:/My%20Web%20Sites/wpshop/localhost/wptest.com/wp-content/uploads/2020/01/world-map-dark.59.delayed	(from http://localhost/wpShop.com/wp-content/uploads/elementor/css/post-549.css?ver=1578816174)
13:47:37	7024/7024	---M--	200	added ('OK')	text/css	etag:%221b70-59bb681f4738d%22	http://localhost/wpShop.com/wp-content/uploads/elementor/css/post-621.css?ver=1578583050	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/uploads/elementor/css/post-6218167.css	(from http://localhost/wpShop.com/index.php/about/)
13:47:41	2255/2255	---M--	200	added ('OK')	application/json	date:Sat,%2025%20Jan%202020%2005:47:37%20GMT	http://localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2FwpShop.com%2Findex.php%2Fabout%2F	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/wp-json/oembed/1.0/embedc351.json	(from http://localhost/wpShop.com/index.php/about/)
13:47:41	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ee74-59bb642263f36%22	http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.3)
13:47:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Jan%202020%2005:47:41%20GMT	http://localhost/wpShop.com/?p=621	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/indexb022.html	(from http://localhost/wpShop.com/index.php/about/)
13:47:43	2345/2345	---M--	200	added ('OK')	text/xml	date:Sat,%2025%20Jan%202020%2005:47:41%20GMT	http://localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2FwpShop.com%2Findex.php%2Fabout%2F&format=xml	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/wp-json/oembed/1.0/embedf07d	(from http://localhost/wpShop.com/index.php/about/)
13:47:43	7867/7867	---M--	200	added ('OK')	text/css	etag:%221ebb-59bb68324d9d3%22	http://localhost/wpShop.com/wp-content/uploads/elementor/css/post-622.css?ver=1578583070	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/uploads/elementor/css/post-62298c3.css	(from http://localhost/wpShop.com/index.php/work-with-me/)
13:47:43	667/667	---M--	200	added ('OK')	text/css	etag:%2229b-59bb642208d33%22	http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.9.0	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.minad76.css	(from http://localhost/wpShop.com/index.php/work-with-me/)
13:47:45	2290/2290	---M--	200	added ('OK')	application/json	date:Sat,%2025%20Jan%202020%2005:47:43%20GMT	http://localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2FwpShop.com%2Findex.php%2Fwork-with-me%2F	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed4576.json	(from http://localhost/wpShop.com/index.php/work-with-me/)
13:47:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Jan%202020%2005:47:45%20GMT	http://localhost/wpShop.com/?p=622	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index7033.html	(from http://localhost/wpShop.com/index.php/work-with-me/)
13:47:46	191832/191832	---M--	200	added ('OK')	font/ttf	etag:%222ed58-59bb6422702b1%22	http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from http://localhost/wpShop.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.8.3)
13:47:47	2380/2380	---M--	200	added ('OK')	text/xml	date:Sat,%2025%20Jan%202020%2005:47:46%20GMT	http://localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2FwpShop.com%2Findex.php%2Fwork-with-me%2F&format=xml	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed51c3	(from http://localhost/wpShop.com/index.php/work-with-me/)
13:47:48	40802/40802	---M--	200	added ('OK')	image/jpeg	etag:%229f62-59bb66816660a%22	http://localhost/wpShop.com/wp-content/uploads/2020/01/life-coach-sara-image.jpg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/uploads/2020/01/life-coach-sara-image.jpg	(from http://localhost/wpShop.com/index.php/about/)
13:47:50	18006/18006	---M--	200	added ('OK')	image/jpeg	etag:%224656-59bb6612c0e92%22	http://localhost/wpShop.com/wp-content/uploads/2019/04/product4-free-img-300x300.jpg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/uploads/2019/04/product4-free-img-300x300.jpg	(from http://localhost/wpShop.com/index.php/work-with-me/)
13:47:50	17150/17150	---M--	200	added ('OK')	image/jpeg	etag:%2242fe-59bb660ec2568%22	http://localhost/wpShop.com/wp-content/uploads/2019/04/product3-free-img-300x300.jpg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/uploads/2019/04/product3-free-img-300x300.jpg	(from http://localhost/wpShop.com/index.php/work-with-me/)
13:47:51	19606/19606	---M--	200	added ('OK')	image/jpeg	etag:%224c96-59bb660796bf7%22	http://localhost/wpShop.com/wp-content/uploads/2019/04/product1-free-img-300x300.jpg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/uploads/2019/04/product1-free-img-300x300.jpg	(from http://localhost/wpShop.com/index.php/work-with-me/)
13:47:56	64102/64102	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Jan%202020%2005:47:50%20GMT	http://localhost/wpShop.com/index.php/product/couples-guidance/	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/product/couples-guidance/index.html	(from http://localhost/wpShop.com/index.php/work-with-me/)
13:47:56	65564/65564	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Jan%202020%2005:47:50%20GMT	http://localhost/wpShop.com/index.php/product/11-coaching/	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/product/11-coaching/index.html	(from http://localhost/wpShop.com/index.php/work-with-me/)
13:47:57	33986/33986	---M--	200	added ('OK')	image/jpeg	etag:%2284c2-59bb660aff532%22	http://localhost/wpShop.com/wp-content/uploads/2019/04/product2-free-img-300x300.jpg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/uploads/2019/04/product2-free-img-300x300.jpg	(from http://localhost/wpShop.com/index.php/work-with-me/)
13:47:58	19323/19323	---M--	200	added ('OK')	text/css	etag:%224b7b-59bb687fe3d81%22	http://localhost/wpShop.com/wp-content/uploads/elementor/css/post-342.css?ver=1578583151	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/uploads/elementor/css/post-3424a1b.css	(from http://localhost/wpShop.com/index.php/books/)
13:48:01	2255/2255	---M--	200	added ('OK')	application/json	date:Sat,%2025%20Jan%202020%2005:47:59%20GMT	http://localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2FwpShop.com%2Findex.php%2Fbooks%2F	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed4faf.json	(from http://localhost/wpShop.com/index.php/books/)
13:48:02	64084/64084	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Jan%202020%2005:47:56%20GMT	http://localhost/wpShop.com/index.php/product/discovery-session/	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/product/discovery-session/index.html	(from http://localhost/wpShop.com/index.php/work-with-me/)
13:48:02	64070/64070	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Jan%202020%2005:47:56%20GMT	http://localhost/wpShop.com/index.php/product/self-improvement/	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/product/self-improvement/index.html	(from http://localhost/wpShop.com/index.php/work-with-me/)
13:48:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2025%20Jan%202020%2005:48:01%20GMT	http://localhost/wpShop.com/?p=342	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/indexc2ef.html	(from http://localhost/wpShop.com/index.php/books/)
13:48:03	2345/2345	---M--	200	added ('OK')	text/xml	date:Sat,%2025%20Jan%202020%2005:48:02%20GMT	http://localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2FwpShop.com%2Findex.php%2Fbooks%2F&format=xml	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/wp-json/oembed/1.0/embedeabf	(from http://localhost/wpShop.com/index.php/books/)
13:48:08	28826/28826	---M--	200	added ('OK')	image/jpeg	etag:%22709a-59bb668d9c08d%22	http://localhost/wpShop.com/wp-content/uploads/2020/01/book-03.jpg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/uploads/2020/01/book-03.jpg	(from http://localhost/wpShop.com/index.php/books/)
13:48:10	47356/47356	---M--	200	added ('OK')	image/jpeg	etag:%22b8fc-59bb66896b2b4%22	http://localhost/wpShop.com/wp-content/uploads/2020/01/book-01.jpg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/uploads/2020/01/book-01.jpg	(from http://localhost/wpShop.com/index.php/books/)
13:48:10	43777/43777	---M--	200	added ('OK')	image/jpeg	etag:%22ab01-59bb668b85ed9%22	http://localhost/wpShop.com/wp-content/uploads/2020/01/book-02.jpg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/uploads/2020/01/book-02.jpg	(from http://localhost/wpShop.com/index.php/books/)
13:48:14	40042/40042	---M--	200	added ('OK')	image/jpeg	etag:%229c6a-59bb66901205b%22	http://localhost/wpShop.com/wp-content/uploads/2020/01/book-04.jpg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/uploads/2020/01/book-04.jpg	(from http://localhost/wpShop.com/index.php/books/)
13:48:16	33849/33849	---M--	200	added ('OK')	image/jpeg	etag:%228439-59bb669718d9b%22	http://localhost/wpShop.com/wp-content/uploads/2020/01/book-06.jpg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/uploads/2020/01/book-06.jpg	(from http://localhost/wpShop.com/index.php/books/)
13:48:17	39595/39595	---M--	200	added ('OK')	image/jpeg	etag:%229aab-59bb66930e2be%22	http://localhost/wpShop.com/wp-content/uploads/2020/01/book-05.jpg	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/uploads/2020/01/book-05.jpg	(from http://localhost/wpShop.com/index.php/books/)
13:48:17	3386/3386	---M--	200	added ('OK')	text/css	etag:%22d3a-59bb68a66453d%22	http://localhost/wpShop.com/wp-content/uploads/elementor/css/post-13.css?ver=1578583191	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/wp-content/uploads/elementor/css/post-1326ff.css	(from http://localhost/wpShop.com/index.php/contact/)
13:48:20	2265/2265	---M--	200	added ('OK')	application/json	date:Sat,%2025%20Jan%202020%2005:48:17%20GMT	http://localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2FwpShop.com%2Findex.php%2Fcontact%2F	C:/My%20Web%20Sites/wpshop/localhost/wpShop.com/index.php/wp-json/oembed/1.0/embed05f7.json	(from http://localhost/wpShop.com/index.php/contact/)
